PID,Section,Stage,Group,Condition,Code,Time_HH,Fear.rating,Repeat,TOAccuracy,Recall,Segment,Analytic,Clout,Authentic,Tone,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,States,Motives,Narrativity_Overall,Narrativity_Staging,Narrativity_PlotProg,Narrativity_CogTension,Peak_Staging,Peak_PlotProg,Peak_CogTension,Valley_Staging,Valley_PlotProg,Valley_CogTension,Staging_1,Staging_2,Staging_3,Staging_4,Staging_5,PlotProg_1,PlotProg_2,PlotProg_3,PlotProg_4,PlotProg_5,CogTension_1,CogTension_2,CogTension_3,CogTension_4,CogTension_5,Event.Int,Place.Int,Time.Int,Perceptual.Int,Emo.Tho.Int,Event.Ext,Place.Ext,Time.Ext,Perceptual.Ext,Emo.Tho.Ext,Semantic,Repetition,Other,Internal,External,Total,Percent_Internal,ContextualScore,PerceptualBias,WordCount,Age
1071,DevilsDen,Immediate,Role-assignment,Test,1,07:30pm,3,0,0.2,"I remember that most (if not all) of the actors were wearing the color red. They also had tools in their hands that they would dangle in peoples faces. Im pretty sure this was the room with the most actors, compared to others that had more machines and animatronics. There were many large devices off to he side as we were navigating through the room that would blow air and make loud and unsettling noises. I believe I gave it a three, which would be the highest rating of all the rooms in terms of fear. I do remember we made our way through Devil's Den pretty quick. ",1,38.62,51.1,52.89,2.17,2.78,2.78,0,0,16.67,0.93,15.74,2.78,1.85,2.78,5.56,0,4.63,1.85,2.78,0,2.78,1.85,0,1.85,1.85,0,0,0,10.19,0.93,0,0,0,0,0,9.26,0,0,0,0.93,0,0,0,0,0,0,0,0,0,4.63,12.96,0,0,9.26,1.85,1.85,0,0,4.63,-9.99,34.4,-19.23,-45.14,5,1,1,4,5,3,60.61,92.42,92.42,0,100,100,65.29,47.93,72.73,0,100,50,0,52.38,52.38,2,0,0,8,3,0,0,0,0,0,2,0,0,13,2,15,0.866666667,10,0.8,108,18
1071,DevilsDen,Delay,Role-assignment,Test,1,07:30pm,3,1,0.6,"Although I cant recall much of what happened in the section, I remember this being the one I ranked highest (3 I believe) because they utilized their actors very well. Most of the actors wore red shirts and had some type of tool in their hands. When waiting in line to enter this section, there was a person swinging their tool (maybe a large pipe?) at peoples heads as they were about to begin. I do remember a large hall with strobe lights that made it difficult to walk in a straight line. When leaving the section and walking back around, I remember seeing that they had switched the person at the front to a woman who was screaming a lot more than the previous individual. ",1,68.19,54.27,98.48,20.23,0.79,0,0.79,0.79,12.7,1.59,10.32,3.97,2.38,0.79,0.79,0,2.38,3.17,1.59,0.79,0.79,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,10.32,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0.79,19.05,0,3.97,11.9,2.38,0.79,0,0,0.79,-42.38,-39.78,-31.46,-55.91,5,1,1,1,4,2,0,51.85,51.85,75.93,100,100,71.72,71.72,0,17.93,100,0,20.8,20.8,41.6,4,1,0,6,0,0,0,0,0,3,0,0,2,11,5,16,0.6875,11,0.545454545,126,18
1071,GhostlyGrounds,Delay,Role-assignment,Share,1,07:30pm,2,0,0.2,"I remember that this was the last section of the tour. One thing that stood out from this section was that there werent as many actors, which definitely made this section less frightening. Rather than actors, there were more animatronics and devices that were used for scares, but unfortunately I didnt see them as scary. At one point, there was a machine that blew air at participants around the ankle area. This did make me jump a little, but I wouldnt necessarily classify it as ""scary"". I believe that we also had to walk up a set of stairs, and then down a different set of stairs in this section. ",1,22.87,6.9,96.58,1,0.91,0.91,0,0,14.55,0,14.55,1.82,2.73,0.91,0,1.82,6.36,0.91,3.64,0,3.64,3.64,0,3.64,3.64,0,0,0,4.55,0,0,0,0,0,0,4.55,0,0,0,0,1.82,0,0,0.91,0,0,0,0,0,2.73,15.45,0,1.82,12.73,0.91,0,0,2.73,2.73,22.05,50.23,-27.85,43.76,5,1,2,2,3,1,50,0,50,33.33,100,100,100,0,33.33,0,0,100,0,100,0,4,0,0,3,3,0,0,0,0,0,1,0,0,10,1,11,0.909090909,7,0.428571429,110,18
1072,Infirmary,Delay,Role-assignment,Baseline,1,07:30pm,1,0,0.8,"lots of colorful neon lights, wore 3d glasses, bridge, tunnel, green laser lights, bright, no actors, short, fun and exciting, trippy, bridge moved and had like rolling plastic",1,76.24,40.06,2.36,99,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,14.29,14.29,0,7.14,7.14,0,0,0,0,0,3.57,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,10.71,25,0,7.14,0,17.86,0,0,0,10.71,NA,90.96,28.22,NA,1,5,1,2,1,1,100,0,0,0,0,0,0,41.67,50,100,50,50,50,50,50,1,2,0,9,2,0,0,0,0,0,0,0,0,14,0,14,1,12,0.75,28,18
1072,Asylum,Immediate,Role-assignment,Baseline,1,07:30pm,1,0,0.75,"It was darker and had more flashing lights. There were more actors. It had body parts hanging on the wall and the actors followed you more. more decorations someone laying on a table more zig zag walking, more corners had jail cells",1,49.68,88.15,39.59,20.23,0,0,0,0,4.76,0,4.76,0,0,0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,0,4.76,9.52,7.14,0,0,0,0,NA,-32.86,-49.78,NA,3,1,1,1,4,1,0,44.44,100,100,0,100,48.39,29.03,0,0,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
1072,Asylum,Delay,Role-assignment,Baseline,1,07:30pm,1,1,0.5,"lady in red room getting ready, lady moves to another room where a phone is and sits down, actor popped out of a small door, type writer machine, not too dark, machinery decor, dentist chair",1,92.95,57.11,99,65.27,0,0,0,0,5.71,0,5.71,0,0,0,0,0,5.71,0,2.86,2.86,0,0,0,0,0,0,0,0,14.29,8.57,0,5.71,0,0,2.86,11.43,0,0,5.71,0,0,0,2.86,0,0,0,0,0,0,5.71,31.43,0,2.86,22.86,5.71,0,0,2.86,5.71,NA,12.1,29.87,NA,2,2,1,5,1,1,50,100,100,100,0,0,100,100,0,100,50,50,50,50,50,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,10,1,10,1,35,18
1072,DevilsDen,Immediate,Role-assignment,Test,1,07:30pm,2,0,0.6,"more actors, more decorations, everything I described in Asylum (confused them), someone laying on a table, body parts on the wall darker and flashing lights, longer with more zig zags",1,93.3,59.25,79.1,1.4,0,0,0,0,12.9,3.23,9.68,0,0,0,6.45,0,3.23,0,3.23,0,3.23,3.23,0,3.23,0,0,0,0,12.9,3.23,0,0,0,0,3.23,9.68,0,0,0,0,0,0,3.23,0,0,0,0,0,0,3.23,22.58,0,3.23,12.9,9.68,0,0,3.23,3.23,-10.07,-44.76,-16.4,30.94,3,2,2,1,3,1,0,50,100,100,50,85.71,100,0,50,0,0,100,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,7,2,9,0.777777778,7,1,31,18
1072,DevilsDen,Delay,Role-assignment,Test,1,07:30pm,2,1,0.4,"cut up hanging body parts, long poles/rods, kind of like a jail cell, actor laying on a round table, another actor at the doorway before the actor on the round table, lots of corners, darker, machinery decoration, ",1,99,55.75,93.14,20.23,0,0,0,0,10.53,0,10.53,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,18.42,0,2.63,15.79,2.63,0,0,0,5.26,9.72,-23.46,21.68,30.94,4,3,2,1,1,1,0,0,84,100,4,0,0,100,0,0,0,100,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,9,1,9,1,38,18
1072,GhostlyGrounds,Delay,Role-assignment,Share,1,07:30pm,2,0,0.6,"enter through a bus, floor was shifting and moving, actors on the bus, dark, lights, bodies hanging, long, dark hallway with actors, ",1,98.87,86.82,79.84,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,36.36,0,9.09,13.64,13.64,0,0,0,4.55,NA,47.31,21.68,NA,3,2,1,2,1,1,80,0,100,0,50,0,100,0,0,0,50,50,50,50,50,0,1,0,5,0,0,1,0,1,0,0,0,0,6,2,8,0.75,6,0.833333333,22,18
1073,Infirmary,Immediate,Role-assignment,Baseline,1,08:30pm,2,0,0.75,"lots of lights, bright colors, clown, 3D, black light, weird music, i was expecting to be more scared, loud noises  ",1,80.96,15.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,10,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,0,0,0,25,15,0,0,10,41.52,56.07,37.55,30.94,1,4,4,2,1,1,100,0,0,100,0,0,0,50,100,0,0,0,0,100,0,0,0,0,7,1,0,0,0,0,0,0,0,0,8,0,8,1,7,1,20,21
1073,Infirmary,Delay,Role-assignment,Baseline,1,08:30pm,2,1,0.5,"lights, bright colors, dots, splattered paint, snake, yelling, glasses, 3D",1,89.52,40.06,7.03,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,10,0,30,20,0,0,0,NA,NA,NA,NA,1,1,1,1,1,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,8,1,8,1,10,21
1073,Asylum,Delay,Role-assignment,Baseline,1,08:30pm,1,0,0.5,"lady singing in a red robe with a bed in the same room, in the beginning a guy slammed a book/binder down, a set thing, ",1,99,62.84,98.89,20.23,0,0,0,0,3.85,0,3.85,0,0,0,0,0,3.85,0,7.69,3.85,3.85,0,0,0,0,0,0,0,7.69,3.85,0,3.85,0,0,0,7.69,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,30.77,0,3.85,19.23,3.85,3.85,0,0,0,NA,-15.57,-9.59,NA,2,5,1,1,1,1,0,100,14.29,14.29,14.29,0,0,0,0,100,50,50,50,50,50,0,1,0,3,0,0,0,0,0,0,0,0,2,4,2,6,0.666666667,4,0.75,26,21
1073,DevilsDen,Delay,Role-assignment,Test,1,08:30pm,5,0,0.75,"girl out front with contacts, sledge hammer, people screaming, outdoor part, moving floor, dentist chair, gory head, chainsaw, air noises, big hammer, ",1,97.37,40.06,95.15,1,0,0,0,0,4.55,0,4.55,0,0,0,0,0,4.55,0,4.55,0,4.55,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,13.64,31.82,0,4.55,18.18,0,9.09,0,0,13.64,NA,90.96,NA,NA,1,1,1,2,1,1,100,0,0,0,0,50,50,50,50,50,50,50,50,50,50,0,0,0,9,0,0,0,0,1,0,0,0,0,9,1,10,0.9,9,1,22,21
1073,GhostlyGrounds,Immediate,Role-assignment,Share,1,08:30pm,3,0,0.8,"during the Ghostly Grounds there were lots of loud noises and banging there were also a lot of cages and characters with masks, there was a person acting like a monkey therewere also vines hanging from the ceiling. some of the characters were pacing. at the exit there were more vines hanging and animals. ",1,86.71,51.31,29.13,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,1.89,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,18.87,0,0,13.21,0,5.66,0,0,1.89,28.05,20.72,1.54,61.88,4,2,2,3,4,1,41.67,41.67,0,100,8.33,44.44,100,44.44,0,61.11,0,100,100,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,8,1,8,1,53,21
1073,GhostlyGrounds,Delay,Role-assignment,Share,1,08:30pm,3,1,0.8,"monkey mask, cages, vines hanging, weird noises, hallway out, cells, ",1,97.77,40.06,63.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,30,0,0,20,0,10,0,0,20,NA,4.96,NA,NA,5,1,1,1,1,1,0,0,0,0,100,50,50,50,50,50,50,50,50,50,50,0,0,0,5,1,0,0,0,0,0,0,0,0,6,0,6,1,5,1,10,21
1074,Infirmary,Immediate,Role-assignment,Baseline,1,08:30pm,2,0,0.75,There were neon lights around the whole course. It was funhouse themed. There were clowns and carnival like people. We were given 3D glasses which enhanced the course. The course was fairly narrow. Not a lot of people jumped out during this section. ,1,57.83,27.38,82.44,20.23,2.33,2.33,0,0,6.98,0,6.98,0,0,0,2.33,0,4.65,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,18.6,0,2.33,13.95,2.33,0,0,0,9.3,NA,64.08,18.37,NA,5,2,1,2,5,1,59.26,0,29.63,66.67,100,65.22,100,65.22,78.26,0,50,50,50,50,50,2,0,0,7,0,0,0,0,0,0,0,0,0,9,0,9,1,9,0.777777778,43,21
1074,Infirmary,Delay,Role-assignment,Baseline,1,08:30pm,2,1,0.75,it was full of glow in the dark and black light attractions. it seemed like a carnival type attraction. there was someone handing out 3D glasses. there was a room where you walked through a spinning tube that had holes in it. it was very vibrant. there were snakes and spiders.,1,40.88,73.71,83.69,20.23,0,0,0,0,3.92,0,3.92,1.96,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,1.96,0,0,0,0,5.88,29.41,0,3.92,17.65,7.84,0,0,1.96,5.88,29.61,54.41,3.47,30.94,4,5,2,5,1,1,90.91,33.33,66.67,100,0,0,6.38,29.79,6.38,100,0,100,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,9,0,9,1,9,0.777777778,51,21
1074,Asylum,Delay,Role-assignment,Baseline,1,08:30pm,1,0,0.5,it was like a 1960s themed attraction. there was a dentist with a head covered in teeth that was shouting and running around. there were drill noises and bursts of air. there was a detective in the beginning talking about what the attraction was about. there was a woman in red singing in a bedroom.,1,86.82,61.66,63.35,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,1.82,1.82,0,0,0,0,0,0,0,7.27,3.64,0,0,0,0,3.64,3.64,0,0,1.82,0,0,0,0,0,0,0,0,0,0,1.82,25.45,0,1.82,16.36,1.82,5.45,0,0,1.82,NA,-15.41,-9.93,NA,4,3,1,1,4,1,0,33.33,0,100,100,66.67,33.33,100,0,0,50,50,50,50,50,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,12,1,12,1,55,21
1074,DevilsDen,Immediate,Role-assignment,Test,1,08:30pm,3,0,0.5,"There was a man that had a chainsaw that ran past us. People were very interactive during this course. There was a woman in a locker room who kept saying ""time to go to work"" while pacing back and forth and slamming on the lockers. People had props like knives and big sledgehammers. They were making strange noises. ",1,58.3,90.41,67.94,1.05,3.45,1.72,1.72,0,3.45,0,3.45,0,3.45,0,0,0,0,0,3.45,0,3.45,0,0,0,0,0,0,0,10.34,1.72,0,0,0,0,1.72,8.62,0,0,1.72,1.72,0,0,0,0,0,0,0,0,1.72,13.79,15.52,0,5.17,10.34,0,1.72,0,0,15.51,NA,37.87,-30.97,NA,2,1,1,5,3,1,66.67,100,100,72.73,0,100,75,0,59.09,31.82,50,50,50,50,50,1,1,0,7,0,0,0,0,0,0,0,0,0,9,0,9,1,9,0.777777778,58,21
1074,DevilsDen,Delay,Role-assignment,Test,1,08:30pm,3,1,0.25,there was a man with a chainsaw that ran right past us while revving it. a woman in a room that looked like a locker room was talking to herself and banging on the walls an lockers. everyone looked like the were in an accident. a man had a big sledgehammer and was swinging it around. ,1,93.64,94.84,48.09,20.23,1.79,1.79,0,0,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,1.79,0,0,0,0,1.79,10.71,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,7.14,21.43,0,3.57,12.5,3.57,1.79,0,0,7.14,NA,-30.73,-33.19,NA,3,5,1,1,4,1,0,20,100,100,20,83.33,50,50,0,100,50,50,50,50,50,1,1,0,6,0,0,0,0,0,0,0,0,0,8,0,8,1,8,0.75,56,21
1074,GhostlyGrounds,Delay,Role-assignment,Share,1,08:30pm,3,0,0.6,there were people that looked like vampires. it was very misty and there was a long misty hallway. there were lots of strobe lights.,1,10.19,40.06,39.59,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,0,0,16.67,8.33,0,0,0,12.5,NA,-5.45,-0.51,NA,5,1,1,1,5,1,0,0,80,0,100,100,100,100,66.67,0,50,50,50,50,50,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,4,1,4,0.75,24,21
1075,Infirmary,Immediate,Role-assignment,Baseline,1,08:30pm,2,0,0.25,"There were lots of bright colors, lots of clowns, and loud noises. There were lots of patterns on the walls and floors like dots and stripes. There was a part you walked through that spun and made you dizzy. The clowns had objects they swung around. Lots and lots of spiders that were also very colorful. ",1,40.77,79.51,48.09,47.3,0,0,0,0,3.57,0,3.57,0,1.79,0,0,0,1.79,0,5.36,3.57,1.79,0,0,0,0,0,0,0,5.36,0,0,0,0,0,0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,26.79,0,5.36,10.71,5.36,3.57,1.79,0,1.79,3.49,27.87,37.93,-55.32,2,3,5,4,1,1,41.67,100,50,0,50,0,11.11,100,55.56,100,0,0,0,0,100,1,0,0,12,0,0,0,0,0,0,0,0,0,13,0,13,1,13,0.923076923,56,21
1075,Infirmary,Delay,Role-assignment,Baseline,1,08:30pm,2,1,0.5,"this tour was filled with very bright neon colors, like paint splashed all over the walls, different patterns painted everywhere. the 3d  glasses made these patterns and colors pop even more. there were lots and lots of clowns. there were tons of huge spiders that were also colorful. there was a part you walked through where there was smoke on both sides of you. there was a large rotating tunnels filled with little lights you walked through. ",1,52.96,70.24,68.52,61.07,0,0,0,0,6.49,2.6,3.9,0,1.3,0,0,0,2.6,0,2.6,2.6,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,2.6,0,0,0,0,1.3,24.68,0,3.9,14.29,6.49,0,0,2.6,1.3,51.13,64.26,58.19,30.94,5,3,3,2,1,1,61.22,0,34.69,67.35,100,0,28.85,100,69.23,7.69,0,0,100,0,0,3,1,0,8,0,0,0,0,1,0,0,0,0,12,1,13,0.923076923,12,0.666666667,77,21
1075,Asylum,Delay,Role-assignment,Baseline,1,08:30pm,2,0,0.75,"there were lots of people who looked like old time actors. one room had a guy writing on a type writing and reading off news, like he was typing a newspaper. there was a room with showers and lockers. there was a room that had a vanity with really bright lights but it was very smoky. there was one room where there was a big bed in the middle and a lady in a dress was walking and running around singing, asking who she was going to kill next. there was lots of old music and lots of smoke. we walked past one room that seemed like it had a bar and the guy behind it was slamming stuff onto it really loudly.",1,58.22,80.24,70.82,20.23,1.63,0.81,0,0.81,3.25,0,3.25,0.81,0,0,0.81,1.63,0.81,0,3.25,1.63,1.63,0,0,0,0,0,0,0,13.01,6.5,0,0.81,0.81,0.81,4.07,7.32,0,0,1.63,2.44,0,0,0,0,0,0,0,0,0,4.88,22.76,0,3.25,14.63,2.44,2.44,0,0,4.88,25.28,20.77,62.97,-7.89,2,5,5,4,1,1,45.45,100,100,0,0,0,92.31,92.31,61.54,100,0,0,96,0,100,0,4,0,10,0,0,0,0,3,0,0,0,0,14,3,17,0.823529412,14,0.714285714,123,21
1075,DevilsDen,Immediate,Role-assignment,Test,1,08:30pm,4,0,0.75,It started with someone letting you in with a big metal stick. A guy with a chain saw chased us down a ramp. The people inside talked about cutting you up . There was lots of sounds of people hitting metal really hard. People growled at you. There were a lot of sounds like gunshots and loud bangs. There was also a lot of smoke. ,1,95.8,98.18,23.08,1.56,1.56,1.56,0,0,3.13,0,3.13,0,0,0,1.56,1.56,0,0,3.13,0,3.13,0,0,0,0,0,0,0,10.94,1.56,0,0,0,0,1.56,9.38,0,0,0,1.56,0,0,0,0,0,0,0,0,0,7.81,21.88,0,1.56,10.94,1.56,6.25,1.56,0,7.81,-0.09,67.04,-12,-55.32,2,5,5,5,2,1,73.91,100,47.83,21.74,0,60,0,60,90,100,0,0,0,0,100,4,0,0,6,0,0,0,0,0,0,0,0,0,10,0,10,1,10,0.6,64,21
1075,DevilsDen,Delay,Role-assignment,Test,1,08:30pm,4,1,0.5,"the person at the entrance had contacts in that made it seem like she had no pupils, she was letting people in with a big metal stick. we walked in and went down a ramp where a guy ran up next to us with a chainsaw. there were lots and lots of noises that sounded like metal crashing and gunshots. we walked through a room where bodies were hanging upside down and swinging around. there was one room where it looked like they had chopped off limbs on a table. ",1,86.15,92.24,87.45,9.52,3.33,3.33,0,0,3.33,1.11,2.22,1.11,1.11,0,1.11,0,0,0,1.11,0,1.11,0,0,0,0,0,0,0,8.89,0,0,0,0,0,0,8.89,0,0,2.22,1.11,0,0,0,0,0,0,0,0,0,6.67,28.89,0,5.56,20,1.11,2.22,0,0,6.67,-30.21,8.94,-45.85,-53.71,2,1,1,4,2,2,33.33,100,100,0,33.33,100,0,33.33,33.33,66.67,100,0,0,0,0,3,2,0,5,0,0,2,0,1,0,0,0,0,10,3,13,0.769230769,10,0.5,90,21
1075,GhostlyGrounds,Delay,Role-assignment,Share,1,08:30pm,3,0,0.6,"entered through a school bus where there were lots of fake bodies, smoke, and flashing lights. lots of loud bangs throughout the whole tour. there was a part where it was very very smoky and you could not see anything, people were walking and running around, very loud. we had to go up and down stairs, there were cells where people would run through and jump out at you. there was was a box hanging and shaking really loudly. there were different little paths you could go through.",1,23.39,66.75,95.15,9.34,1.14,1.14,0,0,9.09,0,9.09,0,0,3.41,1.14,1.14,3.41,0,1.14,0,1.14,0,0,0,0,0,0,0,5.68,1.14,0,0,0,1.14,0,4.55,0,0,0,0,2.27,0,0,0,0,0,0,0,0,6.82,31.82,0,7.95,19.32,3.41,3.41,0,2.27,6.82,NA,54.82,79.98,NA,4,2,1,5,1,1,88.89,41.67,41.67,100,0,0,100,100,89.41,68.24,50,50,50,50,50,2,1,0,11,0,0,0,0,0,0,0,0,0,14,0,14,1,14,0.785714286,88,21
1076,Infirmary,Delay,Control,Baseline,0,08:30pm,1,0,0.4,"Infirmary was the first segment. It was very colorful and we got to wear special glasses that make things pop off the walls. There were two go go dancing ladies. There was a room that was kind of like an art exhibit. I mostly just remember that it was like a fun house. There might have been flashing lights, I think. Photos on the walls. ",1,39.7,49.21,88.07,68.66,1.54,1.54,0,0,10.77,0,10.77,3.08,1.54,0,6.15,0,0,1.54,3.08,3.08,0,1.54,1.54,0,0,0,0,0,4.62,3.08,0,1.54,0,0,0,3.08,0,0,1.54,0,0,0,1.54,0,0,0,0,0,0,12.31,20,0,4.62,13.85,4.62,0,0,1.54,12.31,20.23,58.08,-31.35,33.97,1,1,3,3,2,1,100,100,0,100,100,100,0,0,100,50,0,0,100,50,50,1,1,0,7,0,0,0,0,0,0,1,0,0,9,1,10,0.9,9,0.777777778,65,24
1076,Asylum,Immediate,Control,Baseline,0,08:30pm,1,0,0.75,"There were clocks on the wall when we first walk in. There were two pretty ladies and one of them said ""Stop there, only one of us is allowed to be beautiful here."" It was dark shades and not a lot of color. There was a section with articles on the wall. There was a loud air gun that was scary. The people there didnt jump out a lot, the noises were the scariest part. The name means nothing to me, there was no part of that experience that makes that Asylum memorable. I felt like we ran through it. ",1,46.17,34.42,94.09,4.64,3.96,2.97,0,0.99,11.88,1.98,8.91,1.98,1.98,0,0.99,0,3.96,0.99,5.94,1.98,3.96,1.98,0,1.98,1.98,0,0,0,7.92,2.97,0,0.99,0,0,0.99,5.94,0,0,0.99,0,0,0,0.99,0,0,0,0,0,0,9.9,20.79,0,2.97,12.87,1.98,1.98,0.99,0.99,9.9,-15.61,10.86,-10.4,-47.29,4,2,5,5,4,1,36.19,20,80,100,0,52.38,100,20,0,80,0,0,0,50,100,2,0,0,9,0,0,0,0,0,0,0,0,2,11,2,13,0.846153846,11,0.818181818,101,24
1076,Asylum,Delay,Control,Baseline,0,08:30pm,1,1,1,This was the second one. We returned our glasses and walked around the corner. This was more dark than the first one. There were newsprint’s on the walls. Framed photos of old timey spooky men. Possibly a bathtub? I did not think this one was scary at all. ,1,55.95,52.49,89.39,1,4.17,4.17,0,0,10.42,2.08,8.33,2.08,0,0,2.08,0,4.17,0,4.17,0,4.17,4.17,0,4.17,4.17,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,12.5,0,4.17,8.33,2.08,0,0,0,0,-26.22,-22.65,-46.16,-9.85,2,5,5,1,4,1,0,100,33.33,40.74,3.7,87.5,20,20,0,100,0,90,0,0,100,0,0,0,5,1,2,0,0,0,0,1,0,0,6,3,9,0.666666667,5,1,49,24
1076,DevilsDen,Immediate,Control,Baseline,0,08:30pm,2,0,0.4,"I literally cannot remember it well at all. I think there were cages in this one, where you could choose to go walk through the left, center, or right. There was a guy in another cage that jumped out, the bars in the front and left werent real. There were fake plants around this cage and the lighting was red. There were photos of men. There was one photo that a man pulled down and jumped down from. There was a lot of machines, duh, but one that had a severed hand on it. There was another part with a severed hand and the blood looked shiney, there was a man in this section as well who would jump out. ",1,49.68,22.56,99,31.71,0,0,0,0,11.67,0.83,10.83,2.5,0,2.5,0.83,0.83,5.83,0.83,2.5,1.67,0.83,0,0,0,0,0,0,0,5.83,0.83,0,0,0,0.83,0,5,0,0,0,3.33,0,0,0,0,0,0,0,0,0,5,26.67,0,5,20,2.5,0,0,0,5,-30.57,-16.19,-34.34,-41.17,2,1,1,1,2,2,0,100,0,100,100,100,0,60,40,20,100,0,0,33.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
